timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length
1733242975.445777,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242975.715120,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242975.715152,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242975.978830,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242975.978862,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242976.239509,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242976.239547,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242976.487586,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242976.487621,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242976.726961,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242976.726990,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242976.980004,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242976.980039,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242977.232554,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242977.232589,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242977.518975,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242977.519010,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242977.767964,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242977.767998,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242978.018812,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242978.018844,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242978.271393,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242978.271428,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242978.517249,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242978.517285,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242978.769296,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242978.769331,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242979.027678,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242979.027710,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242979.303507,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242979.303543,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242979.539855,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242979.539890,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242979.806876,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242979.806908,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242980.051952,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242980.051986,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242980.301203,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242980.301238,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242980.551469,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242980.551504,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242980.823677,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242980.823719,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242981.060829,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242981.060861,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242981.311485,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242981.311517,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242981.571268,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242981.571308,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242981.823561,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242981.823595,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242982.067436,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242982.067470,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242982.309142,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242982.309178,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242982.547099,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242982.547139,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242982.779514,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242982.779556,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242983.035006,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242983.035042,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242983.283465,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242983.283496,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242983.532092,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242983.532117,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242983.772057,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242983.772097,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242984.030861,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242984.030898,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242984.283559,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242984.283590,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242984.530119,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242984.530151,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242984.793382,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242984.793414,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242985.038833,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242985.038865,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242985.303141,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242985.303189,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242985.618834,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242985.618867,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242985.899507,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242985.899541,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242986.143096,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242986.143131,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242986.383305,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242986.383340,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242986.625034,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242986.625066,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242986.865020,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242986.865051,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242987.120091,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242987.120132,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242987.371484,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242987.371518,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242987.626885,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242987.626922,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242987.871648,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242987.871679,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242988.115104,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242988.115139,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242988.395199,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242988.395234,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242988.631827,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242988.631862,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242988.914900,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242988.914932,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242989.158645,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242989.158677,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242989.400032,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242989.400063,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242989.646923,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242989.646956,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242989.925604,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242989.925640,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242990.167783,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242990.167816,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242990.435424,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242990.435460,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242990.686804,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242990.686837,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242990.931482,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242990.931517,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242991.184155,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242991.184190,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242991.446935,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242991.446969,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242991.707743,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242991.707775,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242991.951974,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242991.952025,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242992.192004,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242992.192050,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242992.427485,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242992.427519,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242992.695117,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242992.695152,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242992.940165,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242992.940202,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242993.179884,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242993.179916,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242993.415035,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242993.415069,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242993.658843,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242993.658875,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242993.913788,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242993.913820,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242994.179679,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242994.179724,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242994.435354,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242994.435389,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242994.674752,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242994.674784,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242994.915098,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242994.915155,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242995.155162,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242995.155194,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242995.395496,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242995.395528,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242995.638835,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242995.638867,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242995.899590,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242995.899623,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242996.160082,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242996.160124,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242996.474700,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242996.474748,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242996.718933,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242996.718969,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242996.983714,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242996.983749,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242997.223200,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242997.223234,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242997.478812,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242997.478845,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242997.727029,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242997.727061,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242997.967838,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242997.967869,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242998.230744,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242998.230777,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242998.472643,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242998.472676,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242998.730948,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242998.730980,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242998.971183,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242998.971215,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242999.227426,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242999.227455,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242999.471489,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242999.471523,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242999.714770,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242999.714816,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242999.971440,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242999.971473,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243000.227302,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243000.227337,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243000.470765,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243000.470796,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243000.754662,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243000.754696,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243001.011797,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243001.011831,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243001.263934,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243001.263968,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243001.523041,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243001.523075,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243001.758699,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243001.758730,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243001.991973,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243001.992008,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243002.252434,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243002.252469,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243002.511693,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243002.511734,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243002.751288,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243002.751319,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243002.992007,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243002.992055,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243003.254845,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243003.254879,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243003.503741,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243003.503776,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243003.748083,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243003.748124,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243004.046966,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243004.046998,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243004.305947,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243004.305983,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243004.551538,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243004.551574,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243004.807148,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243004.807180,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243005.051098,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243005.051128,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243005.311602,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243005.311635,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243005.567192,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243005.567228,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243005.818686,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243005.818719,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243006.083220,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243006.083251,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243006.315708,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243006.315743,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243006.571660,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243006.571695,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243006.815080,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243006.815116,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243007.051743,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243007.051786,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243007.302025,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243007.302061,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243007.551226,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243007.551261,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243007.810664,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243007.810690,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243008.114025,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243008.114060,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243008.382432,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243008.382468,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243008.632329,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243008.632366,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243008.867473,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243008.867505,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243009.118581,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243009.118613,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243009.347829,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243009.347860,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243009.590850,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243009.590884,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243009.835382,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243009.835415,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243010.106980,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243010.107023,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243010.367124,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243010.367158,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243010.628418,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243010.628454,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243010.950765,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243010.950800,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243011.207578,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243011.207617,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243011.463403,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243011.463434,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243011.716322,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243011.716358,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243011.962767,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243011.962800,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243012.202674,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243012.202707,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243012.461031,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243012.461062,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243012.698923,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243012.698955,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243012.935477,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243012.935520,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243013.171415,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243013.171448,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243013.415856,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243013.415892,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243013.647559,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243013.647593,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243013.899238,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243013.899273,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243014.163347,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243014.163383,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243014.403806,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243014.403842,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243014.655286,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243014.655320,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243014.904184,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243014.904220,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243015.202257,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243015.202299,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243015.451887,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243015.451919,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243015.715395,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243015.715430,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243015.987974,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243015.988008,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243016.235562,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243016.235595,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243016.487004,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243016.487040,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243016.726611,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243016.726644,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243016.967053,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243016.967087,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243017.219382,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243017.219414,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243017.474932,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243017.474966,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243017.719272,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243017.719309,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243017.978890,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243017.978926,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243018.227075,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243018.227108,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243018.468167,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243018.468201,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243018.718638,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243018.718672,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243018.974664,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243018.974697,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243019.215126,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243019.215160,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243019.484397,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243019.484433,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243019.718966,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243019.718999,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243019.966643,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243019.966676,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243020.219158,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243020.219191,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243020.472089,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243020.472134,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243020.726884,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243020.726918,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243020.971372,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243020.971415,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243021.215059,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243021.215095,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243021.463372,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243021.463405,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243021.715569,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243021.715604,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243021.948394,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243021.948426,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243022.178907,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243022.178941,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243022.426901,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243022.426935,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243022.671567,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243022.671604,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243022.910801,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243022.910833,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243023.174986,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243023.175012,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243023.428041,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243023.428077,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243023.691724,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243023.691760,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243023.935247,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243023.935280,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243024.182684,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733243024.182717,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733243024.442770,10.0.0.1,10.0.0.2,20.0,80.0,6,54
